	SRR15236518	SRR15236519	SRR15236520
AT5G58790;A3:5:23745359-23745448:23745359-23745468:+	0.755095364674835	0.757000088542871	0.81791412688879
AT5G58790;A3:5:23745359-23745448:23745359-23745479:+	1	1	1
AT5G58790;A3:5:23745359-23745468:23745359-23745479:+	1	1	1
AT5G58800;A3:5:23746943-23747188:23746937-23747188:-	0.347774897417234	0.397031251965277	0.324535258772979
AT5G58910;A3:5:23791424-23791536:23791403-23791536:-	1	1	1
AT5G58910;A3:5:23791687-23792008:23791684-23792008:-	0	1	1
AT5G58940;A3:5:23797765-23798052:23797765-23798655:+	0	0.102153455614626	0
AT5G58940;RI:5:23798052:23798099-23798655:23798908:+	0	1	nan
AT5G58940;SE:5:23797765-23798052:23798099-23798655:+	0.245952601287511	0	0
AT5G58970;RI:5:23808962:23809036-23809539:23809643:-	0.101043956280753	0.0860992292438925	0.0819970104696708
AT5G59050;A5:5:23840072-23840360:23840072-23841606:-	0	0	0.0200676923908253
AT5G59090;A3:5:23852681-23852763:23852666-23852763:-	1	0	1
AT5G59090;A3:5:23854604-23854689:23854598-23854689:-	1	1	1
AT5G59130;A3:5:23872919-23873237:23872907-23873237:-	1	1	1
AT5G59130;A5:5:23871252-23871343:23871252-23871373:-	0.772916047890951	0.649570340402357	0.76868566953553
AT5G59130;RI:5:23873412:23873506-23873590:23873849:-	0.300838316946663	0.340368623881593	0.300495291813802
AT5G59160;A5:5:23881114-23881387:23881111-23881387:+	0.213039086544739	0.257659025375039	0.0784836191427874
AT5G59210;A3:5:23891705-23891904:23891702-23891904:-	0.597592653344603	0.720615778444201	0.79342265607689
AT5G59220;RI:5:23894404:23895027-23895160:23895265:-	0	0	0
AT5G59290;A3:5:23917753-23917873:23917560-23917873:-	0	0	0.000722815465657882
AT5G59390;A5:5:23956115-23956201:23956100-23956201:+	0	0	0
AT5G59390;AF:5:23954326:23954452-23954927:23954582:23954726-23954927:+	0	1	0
AT5G59390;AF:5:23954326:23954452-23954927:23954687:23954726-23954927:+	nan	1	nan
AT5G59430;A3:5:23968337-23968432:23968337-23968435:+	0.938040857916721	0.974517577119388	0.940717091647109
AT5G59430;AF:5:23967217:23967577-23968148:23967611:23967679-23968148:+	0.496478992946537	0.327732768218305	0.409245131951061
AT5G59430;AF:5:23967313:23967577-23968148:23967611:23967679-23968148:+	0.128188671016738	0.0593157367994537	0.120719238050408
AT5G59430;AF:5:23967315:23967577-23968148:23967611:23967679-23968148:+	0	0.447663182834535	0.274621462199422
AT5G59430;RI:5:23970492:23970622-23970711:23970945:+	1	0.592100684889468	0.766755433044273
AT5G59440;A3:5:23971569-23971809:23971569-23971816:+	0.541522850866006	0.681000115054483	0.755833707308555
AT5G59440;A5:5:23971402-23971515:23971362-23971515:+	0	0	0
AT5G59470;RI:5:23978842:23979100-23979178:23979478:+	0.726318951002416	0.880686781213075	0.954321202270337
AT5G59480;A3:5:23981187-23981423:23981174-23981423:-	0.00439949653866087	0.0069057178621507	0.0221564910400366
AT5G59480;A5:5:23980299-23980393:23980299-23980396:-	0.995629885832766	0.993148551867866	0.978263601854648
AT5G59480;A5:5:23981174-23981279:23981174-23981423:-	0	0	0
AT5G59490;RI:5:23982621:23983089-23983266:23983331:-	0	0.272879344212229	0.436041926110419
AT5G59610;A5:5:24014350-24014484:24014346-24014484:+	0.0303964619768559	0.0257724052982423	0.030729167234457
AT5G59610;SE:5:24013936-24014318:24014346-24014484:+	0.884138026799198	0.874305834713736	0.892087772903342
AT5G59610;SE:5:24013936-24014318:24014350-24014484:+	0.193044552955671	0.155412949457649	0.20766049613036
AT5G59660;A3:5:24037679-24037749:24037679-24037758:+	0.450588505104771	0.423099123892221	0.268475741979383
AT5G59660;RI:5:24035912:24036062-24036148:24036251:+	0.549411494895229	0.576900876107779	0.731524258020617
AT5G59710;RI:5:24057378:24057584-24058085:24058171:+	0.023335660889837	0	0
AT5G59750;RI:5:24074797:24075093-24075202:24075552:+	0.10593046345043	0.102228842742742	0.102997929299543
AT5G59780;A5:5:24083118-24083198:24083118-24083230:-	0.940350487189167	0.919686398990431	0.95180800910142
AT5G59780;RI:5:24082989:24083118-24083198:24083528:-	0.493182359053709	0.5126661148806	0.468086675266298
AT5G59790;A5:5:24092565-24092690:24092422-24092690:+	0.0465798659393909	0	0.00551329837615888
AT5G59830;A3:5:24105163-24105305:24105163-24105358:+	0.532520183405767	0.659348815972438	0.693625221480106
AT5G59890;AF:5:24122348:24122547-24123089:24122601:24122674-24123089:+	0.997223638967153	0.992983023833431	0.998349352744456
AT5G59950;A3:5:24141234-24141330:24141234-24141333:+	0.0295222411985364	0.0298162790411986	0.0313302249138802
AT5G59950;A3:5:24141234-24141330:24141234-24141338:+	1	1	1
AT5G59950;A3:5:24141234-24141333:24141234-24141338:+	1	1	1
AT5G59950;A5:5:24140405-24140602:24140399-24140602:+	1	1	1
AT5G59960;RI:5:24144353:24144549-24144636:24144720:-	0.0616610040292527	0.131095905059325	0.0986081948237516
AT5G59970;RI:5:24145831:24146098-24146289:24146729:-	0.269047621482828	0.304902746092569	0.348406743652389
AT5G59980;A3:5:24149272-24149336:24149272-24149349:+	0	0	0.111218397965011
AT5G59980;A3:5:24149272-24149336:24149272-24149354:+	0	0	0.247019485760406
AT5G59980;A3:5:24149272-24149349:24149272-24149354:+	0.633882725832013	0.770654586828698	0.723878703828981
AT5G59980;RI:5:24148320:24149272-24149336:24149578:+	1	1	0.965450158014782
AT5G59980;RI:5:24148320:24149272-24149349:24149578:+	0.850347080081521	0.871925440104373	0.777617481701496
AT5G59980;RI:5:24148320:24149272-24149354:24149578:+	0.907730686206239	0.958117500960197	0.901643393417892
AT5G60022;A5:5:24167331-24167446:24167331-24168034:-	NA	NA	NA
AT5G60040;A3:5:24178538-24178616:24178538-24178637:+	0.0277454953763748	0.030538879068571	0.102475590427334
AT5G60040;A5:5:24174581-24174765:24174551-24174765:+	0.0277454953763748	0.030538879068571	0.102475590427334
AT5G60100;A3:5:24200662-24201129:24200655-24201129:-	0	0	0
AT5G60100;RI:5:24198483:24198668-24198748:24198778:-	0	0	0
AT5G60100;RI:5:24199500:24199673-24199755:24199888:-	0	0	0
AT5G60100;RI:5:24200235:24200655-24201129:24201415:-	0	0	0
AT5G60120;A3:5:24210409-24210579:24210409-24210762:+	0.0195592797635906	0.0155298944058922	0.0150582721397057
AT5G60120;A5:5:24210095-24210296:24210074-24210296:+	0.947211745255345	0.950891302350525	0.880019251249046
AT5G60120;A5:5:24210161-24210296:24210074-24210296:+	0	0	0
AT5G60120;A5:5:24210161-24210296:24210095-24210296:+	0	0	0
AT5G60120;RI:5:24209971:24210074-24210296:24210409:+	0.62267625986948	0.727680029789863	0.416709904483094
AT5G60120;RI:5:24209971:24210095-24210296:24210409:+	0.0842225439066383	0.121267689460932	0.0887570384750502
AT5G60120;RI:5:24209971:24210161-24210296:24210409:+	1	1	1
AT5G60120;RI:5:24210762:24211094-24211462:24211743:+	0.555049923270062	0.433004531958118	0.366346363390109
AT5G60130;RI:5:24212216:24212311-24212390:24212854:-	0	1	1
AT5G60130;RI:5:24212956:24213026-24213103:24213386:-	nan	1	0
AT5G60142;RI:5:24216517:24216608-24216695:24217313:-	0.185731918624956	0.0726483366199177	0.0231517727323566
AT5G60142;RI:5:24216695:24216822-24216904:24217313:-	1	1	1
AT5G60170;A3:5:24229555-24229700:24229555-24229706:+	0.655430836320801	0.642264368325023	0.676316669233852
AT5G60210;A5:5:24245982-24246251:24245982-24247569:-	0	0	0.0616564655863858
AT5G60210;RI:5:24245366:24245540-24245870:24245982:-	0	0	0.0692972926348908
AT5G60210;RI:5:24245870:24245982-24246251:24247591:-	1	1	0.37692375097427
AT5G60335;A5:5:24274560-24274769:24274560-24274826:-	1	nan	1
AT5G60335;AF:5:24274560-24274635:24274762:24274560-24274769:24274860:-	0	1	0.375609395542527
AT5G60335;AF:5:24274560-24274635:24274762:24274560-24274826:24274852:-	nan	1	1
AT5G60350;A3:5:24278523-24278635:24278523-24278638:+	nan	nan	nan
AT5G60360;A5:5:24282019-24282115:24282016-24282115:+	1	1	1
AT5G60360;A5:5:24282023-24282115:24282016-24282115:+	1	1	1
AT5G60360;A5:5:24282023-24282115:24282019-24282115:+	0.309514630198973	0.320597103315191	0.307185574918622
AT5G60370;RI:5:24284059:24284212-24284343:24284419:+	0.137276527121345	0.0416295133986935	0.0714494497947479
AT5G60390;A5:5:24288724-24289224:24288720-24289224:+	0.930125173013421	0.878961658832169	0.84767224144053
AT5G60400;A5:5:24291577-24291672:24291577-24292086:-	0.98103847876606	1	0.965276853414402
AT5G60410;A5:5:24300667-24300753:24300626-24300753:+	0.473071150234326	0.616334444088768	0.655444806748814
AT5G60410;RI:5:24300532:24300667-24300753:24300834:+	0.367040863980378	0.508848697913072	0.457832857809518
AT5G60430;A3:5:24301824-24302239:24301824-24302262:+	0	0.154512825002189	0.105786265356967
AT5G60430;A3:5:24301824-24302239:24301824-24302332:+	0	0.52156270608628	0.48027861436373
AT5G60430;A3:5:24301824-24302262:24301824-24302332:+	0.8524669180923	0.856428817835472	0.886512008355656
AT5G60430;RI:5:24301549:24301824-24302239:24302640:+	1	0.785491860903435	0.882543525814454
AT5G60430;RI:5:24301549:24301824-24302332:24302640:+	0.784374041173395	0.799675387708994	0.87411176847181
AT5G60450;RI:5:24311813:24312018-24312091:24312784:-	0.762863297364332	0.777343958584455	0.869694437040082
AT5G60470;A5:5:24320746-24320929:24320742-24320929:+	0	0	0
AT5G60560;RI:5:24345949:24346994-24347094:24347172:+	nan	nan	nan
AT5G60570;A3:5:24348026-24348170:24348026-24348368:+	0.0899367032216688	0.151780682209542	0.2042863600266
AT5G60570;A3:5:24348026-24348170:24348026-24348380:+	0.0128636131186535	0.0291426515942579	0.025776831249453
AT5G60570;A3:5:24348026-24348368:24348026-24348380:+	0.116500254384493	0.14365310798825	0.0934306829556897
AT5G60580;A3:5:24356143-24356205:24356143-24356226:+	0.935776008555833	0.386971198920488	0.58839685885749
AT5G60580;RI:5:24353562:24354185-24354296:24354369:+	1	0.217783324962144	0
AT5G60590;A3:5:24357878-24357945:24357878-24357957:+	0.239035839821232	0	0.192531889545645
AT5G60590;RI:5:24357703:24357878-24357945:24358248:+	0.28100560876987	1	0
AT5G60590;RI:5:24357703:24357878-24357957:24358248:+	0.109344750205173	0.0196941972159639	0
AT5G60600;A3:5:24359156-24359234:24359156-24359425:+	0.000497776090091023	0.00473952859303764	0.00488653542382211
AT5G60600;A5:5:24359324-24359425:24359156-24359425:+	0.00736806322556902	0.00688768129726089	0.0036335858946135
AT5G60600;A5:5:24361192-24361269:24361189-24361269:+	0.99916954657941	1	0.998014324606172
AT5G60600;RI:5:24362783:24362881-24362967:24363071:+	0.00785853284656634	0.0115622986092689	0.00848476067846516
AT5G60640;RI:5:24371007:24371347-24371440:24371496:-	0.0736568658109435	0.121962398814114	0.107635314826897
AT5G60870;A3:5:24485999-24486060:24485978-24486060:-	0.046954770359732	0.107802926623855	0.0619953417255761
AT5G60870;A3:5:24487100-24487245:24487093-24487245:-	0.266923218097522	0.424654618439284	0.534120830064122
AT5G60880;RI:5:24488759:24488850-24488934:24489065:-	0	0	0
AT5G60910;AF:5:24504935-24505301:24505316:24504935-24505829:24506269:-	0	0	0.0911765568179227
AT5G60920;A5:5:24513184-24513612:24513184-24513830:-	0.00104538999235038	0	0.000674212347885352
AT5G60930;RI:5:24515281:24515955-24516061:24516738:-	0	0	0
AT5G60940;RI:5:24523578:24523687-24523780:24523849:+	0.268982934240213	0.26260095451575	0.357968046883785
AT5G60980;A3:5:24545352-24545429:24545352-24545432:+	0.419175750997145	0.399292538261856	0.418802802880685
AT5G60980;RI:5:24543236:24543479-24543988:24544167:+	0.00698600237619509	0.00420762064075372	0
AT5G61020;A3:5:24559247-24559363:24559241-24559363:-	0.34189565287272	0.408525969179249	0.369425040875883
AT5G61030;AF:5:24560309:24560500-24560857:24560501:24560560-24560857:+	0.60074731584101	0.785362207722456	0.90020415512942
AT5G61060;A5:5:24568895-24569049:24568895-24569061:-	0	0	0
AT5G61120;RI:5:24582663:24582808-24582882:24583006:-	1	0	0.385519120485162
AT5G61120;SE:5:24584461-24585007:24585058-24585643:-	1	1	1
AT5G61140;A3:5:24596420-24596489:24596420-24596510:+	1	1	1
AT5G61140;A3:5:24596590-24596684:24596590-24596696:+	1	1	1
AT5G61150;A5:5:24603983-24604075:24603983-24604081:-	0.936092683461369	0.916271958437885	0.898509960407905
AT5G61190;A3:5:24615723-24615848:24615723-24616024:+	0	0	0
AT5G61190;A3:5:24617852-24617973:24617852-24617982:+	0.0524422661551298	0.152018615821114	0.068613111236819
AT5G61190;A3:5:24618979-24619132:24618979-24619177:+	0.972499131496975	0.965220391844767	0.994683947397522
AT5G61190;A5:5:24617317-24617422:24617293-24617422:+	1	1	1
AT5G61190;A5:5:24618441-24618653:24618420-24618653:+	1	1	1
AT5G61190;A5:5:24618573-24618653:24618420-24618653:+	1	1	1
AT5G61190;A5:5:24618573-24618653:24618441-24618653:+	0.936468030710928	0.928899227282535	0.938794372867385
AT5G61190;RI:5:24615265:24615723-24616024:24616589:+	0.00856884077192488	0.0560964854315321	0.0688636227054155
AT5G61190;RI:5:24618354:24618420-24618653:24618979:+	1	1	1
AT5G61190;RI:5:24618354:24618441-24618653:24618979:+	0.428846017491777	0.555437111389565	0.587458433889031
AT5G61190;RI:5:24618354:24618573-24618653:24618979:+	0.0518035268493662	0.0966782485249289	0.0911769765727802
AT5G61190;RI:5:24618354:24618573-24618653:24619550:+	0	0	0
AT5G61190;RI:5:24618354:24618979-24619132:24619550:+	0	0	0
AT5G61190;RI:5:24618653:24618979-24619132:24619550:+	0.0654347597351044	0.103228622023011	0.0717616503671328
AT5G61190;RI:5:24618653:24618979-24619177:24619550:+	0.700568753994458	0.741722437361401	0.928337472117875
AT5G61190;RI:5:24619132:24619550-24619664:24620053:+	0.00521276571927507	0.00808405757537193	0.0183116708848121
AT5G61210;A5:5:24623743-24623948:24623523-24623948:+	0.00185594438277904	0.00125597788191736	0.0149711112405912
AT5G61220;A3:5:24626786-24626854:24626364-24626854:-	0	0.0059601013102735	0.00181267266301398
AT5G61250;AF:5:24634621-24634749:24634884:24634621-24635179:24635312:-	0	0	0
AT5G61260;A5:5:24636557-24637096:24636452-24637096:+	nan	1	0
AT5G61270;A5:5:24640293-24640438:24640293-24640458:-	0.735383337636745	0.753701463117078	0.796029393948487
AT5G61270;RI:5:24639873:24640293-24640438:24640765:-	0.216842325395376	0.152063259302282	0.172329876423014
AT5G61280;RI:5:24643561:24643825-24643912:24643993:-	1	0	0.137235339984405
AT5G61300_and_AT5G61310;A3:5:24653761-24654770:24653752-24654770:-	0.36664051930413	0.2663256978821	0.3742345764028
AT5G61300_and_AT5G61310;A3:5:24653761-24654796:24653752-24654796:-	0.444423521999096	0.424946833163288	0.466655944617426
AT5G61300_and_AT5G61310;A5:5:24653752-24654770:24653752-24654796:-	0.313131451660012	0.325762893642583	0.288183562699502
AT5G61300_and_AT5G61310;A5:5:24653752-24654770:24653752-24654845:-	0.639507588405947	0.527975777247298	0.453241576984755
AT5G61300_and_AT5G61310;A5:5:24653752-24654796:24653752-24654845:-	0.795556047973413	0.698345605665422	0.671866829882877
AT5G61300_and_AT5G61310;A5:5:24653761-24654770:24653761-24654796:-	0.248067089518694	0.191815125624686	0.216744329917739
AT5G61300_and_AT5G61310;RI:5:24653261:24653752-24654796:24654918:-	0.116282752588783	0.104346295705125	0.116914700382129
AT5G61330;A5:5:24660120-24660320:24660120-24660905:-	0.00940354137115971	0.0225535027693646	0.0232508106271593
AT5G61410;A3:5:24683858-24684045:24683852-24684045:-	0.733912220650459	0.734631805839538	0.734684916914853
AT5G61440;RI:5:24708227:24708391-24708490:24709396:+	0.249669000711384	0.0929437294961946	0.165536912824222
AT5G61500_and_AT5G61510;AF:5:24738342-24738489:24738649:24738342-24738688:24739002:-	0	0	0
AT5G61500_and_AT5G61510;RI:5:24734385:24734512-24734641:24734706:-	0.054011105973526	0.052560578594507	0.0883041602370914
AT5G61530;A5:5:24744078-24744194:24744051-24744194:+	0.952283591597495	0.977012218905252	0.978974852440637
AT5G61530;RI:5:24743834:24744051-24744194:24744350:+	0.722949562371884	0.877547878701929	0.882327369013862
AT5G61530;RI:5:24743834:24744078-24744194:24744350:+	0.115633315488548	0.144287708319834	0.138699942174429
AT5G61540;A5:5:24745631-24745718:24745625-24745718:+	0.857041223311113	1	1
AT5G61540;RI:5:24745718:24745782-24745881:24746276:+	0.277031263862678	0.271909674186915	0.286561413706583
AT5G61550;A3:5:24748159-24748288:24748159-24748317:+	0	0	0
AT5G61560;A3:5:24754260-24754329:24754260-24754335:+	0.608765541560349	0.85741802964314	0.636738978617596
AT5G61560;RI:5:24753318:24753372-24753452:24753611:+	0	0	0
AT5G61570;A3:5:24759026-24759636:24759026-24759645:+	0.366948896251695	0.572844258302206	0.530903952882371
AT5G61580;A3:5:24763557-24763660:24763557-24763663:+	0.573058917232227	0.625969561650118	0.569323388305965
AT5G61700;RI:5:24796950:24797034-24797145:24797273:+	nan	nan	nan
AT5G61700;RI:5:24797359:24797505-24797593:24798428:+	nan	nan	nan
AT5G61730;A3:5:24805836-24805905:24805806-24805905:-	0	0	0
AT5G61740;A3:5:24808555-24808642:24808555-24808744:+	0	0.166881458253677	0
AT5G61760;A5:5:24814842-24815085:24814842-24815357:-	0.0876602133634673	0.0177894625469047	0.0268889281367485
AT5G61770;A3:5:24817279-24817365:24817279-24817368:+	0.749572265824606	0.736790390174398	0.692301519058108
AT5G61770;A5:5:24815669-24815854:24815664-24815854:+	1	0.764912829862879	0.66476023233077
AT5G61820;A5:5:24836226-24836433:24836226-24836626:-	0.0151993487502138	0.00236622184661287	0.0228315399365674
AT5G61850;A3:5:24844751-24845210:24844751-24845222:+	1	0.237450024586834	1
AT5G61880;A3:5:24850600-24850896:24850600-24850910:+	0.0938861746930071	0.121362443402081	0.0973910425657055
AT5G61880;A5:5:24850431-24850548:24850426-24850548:+	0.481035119872725	0.405555814927668	0.371917578206155
AT5G61910_and_AT5G61900;A3:5:24863734-24863959:24863731-24863959:-	0.89437878396471	0.890865253200156	0.794154164192083
AT5G61910_and_AT5G61900;A3:5:24863776-24863959:24863731-24863959:-	0.598967121014756	0.69671039902176	0.261754911874809
AT5G61910_and_AT5G61900;A3:5:24863776-24863959:24863734-24863959:-	0.149935525120899	0.219612123738687	0.0841680619009334
AT5G61910_and_AT5G61900;RI:5:24861063:24861167-24861262:24862336:-	0.826712136735975	0.804275176423792	0.853611302156533
AT5G61910_and_AT5G61900;RI:5:24861063:24861815-24861912:24862336:-	0.890187250313316	0.940122538736182	0.98059658611838
AT5G61920;A5:5:24864540-24864829:24864493-24864829:+	0.110260487313037	0.059066949021468	0
AT5G61920;RI:5:24864302:24864540-24864829:24865398:+	0	0	1
AT5G61920;RI:5:24864494:24864540-24864829:24865398:+	1	0.0839713707628818	0
AT5G61920;RI:5:24864829:24864881-24865005:24865398:+	1	0.952952913783318	1
AT5G61940;A3:5:24871897-24871988:24871897-24872064:+	1	1	1
AT5G61940;RI:5:24871691:24871768-24871825:24871897:+	1	1	1
AT5G61960;A3:5:24883955-24884060:24883573-24884060:-	0	0	0
AT5G61960;A3:5:24883955-24884153:24883573-24884153:-	0	0	0.0177250664568525
AT5G61960;A5:5:24883573-24883692:24883573-24883873:-	nan	nan	nan
AT5G61960;A5:5:24883573-24883692:24883573-24883908:-	0	0	0
AT5G61960;A5:5:24883573-24883692:24883573-24884060:-	0	0	0
AT5G61960;A5:5:24883573-24883692:24883573-24884153:-	0	0	0
AT5G61960;A5:5:24883573-24883873:24883573-24883908:-	0	0	0
AT5G61960;A5:5:24883573-24883873:24883573-24884060:-	0	0	0
AT5G61960;A5:5:24883573-24883873:24883573-24884153:-	0	0	0
AT5G61960;A5:5:24883573-24883908:24883573-24884060:-	0.0146940838850386	0	0
AT5G61960;A5:5:24883573-24883908:24883573-24884153:-	0.0208441514133579	0	0
AT5G61960;A5:5:24883955-24884060:24883955-24884153:-	1	1	0.838883485847855
AT5G61960;AF:5:24883573-24884060:24884150:24883573-24884153:24884852:-	0.588045105592184	0.64027643281257	0.625177931508572
AT5G61960;RI:5:24883406:24883459-24883551:24883573:-	0.903532561790188	0.929852786141985	0.965981863146979
AT5G61960;RI:5:24883406:24883459-24883551:24883955:-	nan	nan	1
AT5G61960;RI:5:24883551:24883573-24883692:24883955:-	nan	nan	nan
AT5G61960;RI:5:24883551:24883573-24883908:24883955:-	0	0	0
AT5G61960;RI:5:24883692:24883955-24884060:24884174:-	nan	nan	nan
AT5G61960;RI:5:24883908:24883955-24884060:24884174:-	0.0821381896852558	0	0
AT5G61960;SE:5:24883573-24883692:24883955-24884060:-	0	0	0
AT5G61960;SE:5:24883573-24883908:24883955-24884060:-	0.142844412857224	0.105403690053215	0.0533259248616187
AT5G62000;A3:5:24914720-24914814:24914720-24914817:+	0.593950186322732	0.577046749437715	0.591180102806985
AT5G62000;A5:5:24914720-24914817:24914605-24914817:+	1	1	1
AT5G62000;RI:5:24910358:24910610-24910713:24911012:+	nan	nan	nan
AT5G62090;A5:5:24938622-24938920:24938622-24939073:-	0.243073010270718	0.36781473142643	0.29263255038726
AT5G62100;A3:5:24941259-24941466:24941259-24941470:+	1	0.80833393393025	1
AT5G62100;A3:5:24941259-24941466:24941259-24941503:+	0.112978607293451	0.147633207823501	0.103909026668496
AT5G62100;A3:5:24941259-24941470:24941259-24941503:+	0	0.0394486844021085	0
AT5G62100;RI:5:24940761:24941017-24941113:24941259:+	0.0341573566475495	0.142382393397524	0.137504515086674
AT5G62100;RI:5:24940761:24941017-24941113:24941974:+	0	0	0
AT5G62100;RI:5:24940761:24941259-24941503:24941974:+	0	0	0
AT5G62130;RI:5:24950295:24950971-24951051:24951238:-	0.443943018255191	0.32432577918932	0.391418820704355
AT5G62130;RI:5:24951599:24951860-24952821:24953362:-	0.115294641324543	0.123858325207652	0.0876760608791346
AT5G62165;A3:5:24964959-24965038:24964959-24965050:+	0.551881677501058	0.31664998642788	0.526486041959368
AT5G62165;A3:5:24967427-24967695:24967427-24967841:+	0	0.457820454266968	0
AT5G62165;A5:5:24967736-24967841:24967427-24967841:+	0.244614571807371	0	0
AT5G62165;RI:5:24964646:24964959-24965038:24965256:+	nan	nan	nan
AT5G62165;RI:5:24964646:24964959-24965050:24965256:+	0	0	0
AT5G62165;RI:5:24967328:24967427-24967695:24967736:+	0.165709163165012	nan	0
AT5G62165;RI:5:24967328:24967427-24967695:24967882:+	nan	0.298340560658313	1
AT5G62165;RI:5:24967328:24967427-24967841:24967882:+	0	0.264184316749059	0.25115899686309
AT5G62165;RI:5:24967328:24967736-24967841:24967882:+	0	1	1
AT5G62165;RI:5:24967695:24967736-24967841:24967882:+	0	1	0
AT5G62165;SE:5:24966443-24966818:24966879-24967328:+	1	0.520406873501628	0.537655574326942
AT5G62165;SE:5:24967427-24967695:24967736-24967841:+	0.619824531697803	0	0.360609160886857
AT5G62170;RI:5:24973956:24975005-24975103:24975191:-	0	0	0
AT5G62170;RI:5:24975103:24975191-24975265:24975632:-	0.0988518830332618	0.0184251837489473	0
AT5G62260;A5:5:25009106-25009274:25009091-25009274:+	0	0.948618418815982	0.230833108603376
AT5G62260;RI:5:25010696:25010857-25010941:25011666:+	0	0.0513815811840182	0
AT5G62290;A3:5:25020445-25020538:25020445-25020541:+	1	0.981584140368674	0.98518167463226
AT5G62300;A3:5:25022249-25022356:25022246-25022356:-	0.852788965629493	0.883958651580019	0.833476431279505
AT5G62460;A5:5:25075196-25075509:25075045-25075509:+	0	0	0
AT5G62460;RI:5:25074782:25074838-25074918:25075045:+	0.52077088378669	0.283519885340723	0.337825069081072
AT5G62480;A3:5:25089295-25089374:25089292-25089374:-	0.295488849030424	1	0
AT5G62480;RI:5:25089240:25089295-25089374:25089626:-	0.828045209178117	0.585465305177997	1
AT5G62520;RI:5:25098617:25098861-25098945:25099063:+	0	0.161256714365028	0
AT5G62570;A5:5:25116137-25116218:25116053-25116218:+	0.200848627043746	0.147641153226769	0.0812750899599481
AT5G62575;A3:5:25117601-25117687:25117601-25117690:+	0.435074470796478	0.434462654618292	0.574651704564055
AT5G62640;A3:5:25150911-25151012:25150893-25151012:-	0.807475502541915	0.929495922260456	0.808495859262044
AT5G62640;A5:5:25151387-25151498:25151387-25151513:-	1	1	1
AT5G62640;SE:5:25151853-25151917:25151991-25152271:-	0	0	0
AT5G62710;A3:5:25187519-25187596:25187519-25187619:+	0.268521153914977	0.523625219747317	0.48389742213666
AT5G62720;RI:5:25193925:25194072-25194577:25194683:+	0.0727074276479848	0.0734447458103565	0.010155911354017
AT5G62760;A3:5:25207478-25207833:25207427-25207833:-	0	0.239420597251716	0.125428810021302
AT5G62760;A5:5:25205292-25205391:25205292-25205403:-	1	1	1
AT5G62760;RI:5:25206137:25206187-25207833:25207902:-	0.0915604670935941	0.0420122483187267	0.0619376030014533
AT5G62760;SE:5:25206187-25207372:25207427-25207833:-	0.452017420522383	0.373782525892697	0.240067791613235
AT5G62760;SE:5:25206187-25207372:25207478-25207833:-	0	0.158173386677567	0.0433428536115494
AT5G62850;RI:5:25229938:25230347-25230434:25230553:-	0	0	0
AT5G62880;RI:5:25238563:25238628-25238700:25238812:+	0.0848500928972327	0.0658694940242488	0.114674248231024
AT5G62890;A3:5:25243538-25243695:25243538-25243699:+	0.958429362316841	0.900011655015122	0.931883034814432
AT5G62930;A5:5:25255394-25255500:25255088-25255500:+	0	0	0.00445293409463751
AT5G62950;A3:5:25262495-25262598:25262488-25262598:-	0.92020491969736	1	1
AT5G62950;A5:5:25263154-25263371:25263154-25263711:-	0.121622157509621	0.179136654314519	0.119073568179444
AT5G62950;RI:5:25262179:25262495-25262598:25262750:-	1	0.504725075950915	0.524241935628354
AT5G62950;RI:5:25263026:25263154-25263371:25263905:-	0	0	0
AT5G62950;SE:5:25263154-25263371:25263419-25263711:-	0	0.176374179550616	0.109264456448403
AT5G62980;A5:5:25276297-25276378:25276082-25276378:+	0.0086956753138088	0.00935925546928646	0.00704096171493432
AT5G63040;A3:5:25288587-25288904:25288587-25289034:+	0.0370602857277058	0	0.0305791514095451
AT5G63050;SE:5:25292653-25293066:25293135-25293303:+	0.960031339968936	0.936422768387946	0.964950566450132
AT5G63090;A5:5:25309302-25309800:25309302-25309871:-	0	nan	0.468165345205026
AT5G63090;A5:5:25309302-25310675:25309302-25310679:-	0.528962554692873	0.533754707659199	0.394209221626134
AT5G63090;SE:5:25309302-25309800:25309929-25310679:-	0	0	0.0204849200513391
AT5G63090;SE:5:25309302-25309871:25309929-25310679:-	0.0542460830055622	0	0.0232061676551295
AT5G63120;A5:5:25319414-25319643:25319414-25319937:-	0.117837614766725	0.152337996977159	0.212182182866445
AT5G63120;RI:5:25319181:25319414-25319643:25320163:-	0.591947047258295	0.323137329072019	0.211074587699594
AT5G63120;RI:5:25319181:25319414-25319937:25320163:-	0.162322458853912	0.0790175310695621	0.0672147790207063
AT5G63120;RI:5:25319643:25319829-25319937:25320163:-	0.873728717978895	0.679944001574956	0.789574885980363
AT5G63120;SE:5:25319414-25319643:25319829-25319937:-	0.0189391007177114	0.0779958052261503	0.0669703839262397
AT5G63130;RI:5:25323439:25324275-25324365:25324739:+	0	0.178817376426595	0.399212359168985
AT5G63160;RI:5:25333172:25333671-25333948:25334282:-	0.116177358678582	0.198912158775676	0.116439423264755
AT5G63160;RI:5:25334384:25334687-25335034:25335173:-	0.0917528115814871	0.130981214113201	0.113232328425229
AT5G63190;A5:5:25345811-25346145:25345802-25346145:+	0.235293134982626	0.1952658028589	0.16858877518355
AT5G63200;RI:5:25352246:25352267-25352316:25352393:+	1	1	1
