ERR9081487	ERR9081489
AT1G04940.1	47.907455	41.785241
AT1G04945.1	0	0.151302
AT1G04945.2	4.861221	4.342412
AT1G04945.3	0.58817	0.521114
AT1G04945.4	1.448285	1.472195
AT1G04950.1	1.346461	0.620127
AT1G04950.2	19.659577	20.317488
AT1G04950.3	2.021524	2.246811
AT1G04960.1	26.957033	31.128255
AT1G04960.2	0.706754	1.023038
AT1G04970.1	36.609284	43.383519
AT1G04970.2	2.24518	2.608798
AT1G04970.3	2.295876	2.90706
AT1G04980.1	10.090348	10.014261
AT1G04985.1	36.672276	39.068148
AT1G04985.2	2.415439	2.207297
AT1G04990.1	4.576527	3.829847
AT1G04990.2	0	0
AT1G04990.3	3.417859	3.309865
AT1G04990.4	0.160057	0
AT1G04990.5	0	0
AT1G04990.6	12.493074	12.255044
AT1G05000.1	29.91228	30.841989
AT1G05000.2	2.145179	2.350303
AT1G05000.3	1.088451	1.296239
AT1G05005.1	0.050509	0
AT1G05010.1	724.812647	760.07443
AT1G05020.1	3.503944	3.879505
AT1G05030.1	11.128481	11.820118
AT1G05030.2	2.754853	1.885088
AT1G05035.1	0	0
AT1G05040.1	0.037085	0
AT1G05040.2	0	0
AT1G05055.1	9.526912	9.040624
AT1G05060.1	26.724597	24.451419
AT1G05065.1	2.66323	2.03795
AT1G05070.1	26.654791	25.709885
AT1G05080.1	0	0
AT1G05085.1	0	0
AT1G05087.1	6.586951	5.15412
AT1G05087.2	1.26836	2.204898
AT1G05090.1	8.59417	7.673943
AT1G05100.1	0.58577	0.238983
AT1G05120.1	14.933481	15.817779
AT1G05120.2	0.869539	0.737922
AT1G05136.1	0	0
AT1G05140.1	26.756512	26.585349
AT1G05150.1	20.796506	18.416246
AT1G05160.1	7.230801	7.7539
AT1G05160.2	2.531333	1.676334
AT1G05170.1	0.05593	0.048669
AT1G05170.2	4.655823	4.144864
AT1G05180.1	28.66198	28.255063
AT1G05180.2	0	0
AT1G05180.3	0.136974	0.054525
AT1G05190.1	455.74672	467.331525
AT1G05200.1	0	0.554214
AT1G05200.2	9.391663	8.831227
AT1G05200.3	0.239984	0.71491
AT1G05200.4	0	0
AT1G05200.5	0.452604	0.842259
AT1G05200.6	0.035073	0.025181
AT1G05200.7	0.784254	0
AT1G05205.1	61.107799	49.403406
AT1G05210.1	7.703228	6.496433
AT1G05220.1	2.850123	2.390672
AT1G05230.1	0.022417	0
AT1G05230.10	0.348851	0.672533
AT1G05230.11	1.031177	1.05344
AT1G05230.12	0	0
AT1G05230.2	3.593229	3.656836
AT1G05230.3	1.641708	2.163038
AT1G05230.4	0.61473	1.996536
AT1G05230.5	0.145678	0.093176
AT1G05230.6	0	0
AT1G05230.7	0	0
AT1G05230.8	0.247643	0.344735
AT1G05230.9	0.062194	0.121244
AT1G05240.1	0	0
AT1G05250.1	62.782568	73.754379
AT1G05260.1	104.743108	102.543297
AT1G05270.1	35.987024	37.127559
AT1G05280.1	0.497469	0.309247
AT1G05280.2	0.021926	0
AT1G05290.1	0	0
AT1G05291.1	0	0
AT1G05300.1	11.019625	14.304362
AT1G05300.2	0.14918	0.494682
AT1G05310.1	5.52286	6.221795
AT1G05320.1	6.179576	8.250023
AT1G05320.2	4.180743	5.061287
AT1G05320.3	2.851067	2.197014
AT1G05320.4	0.5626	0.244766
AT1G05320.5	0.216108	0
AT1G05320.6	0	0.850602
AT1G05320.7	0.226331	0.635003
AT1G05320.8	0	0
AT1G05320.9	0.686572	1.946734
AT1G05330.1	0.800327	0.545476
AT1G05340.1	49.198002	66.345896
AT1G05350.1	20.179185	19.554691
AT1G05360.1	7.582249	6.955542
AT1G05360.2	0.446148	0.349456
AT1G05360.3	1.579259	1.375073
AT1G05370.1	1.029802	0.434801
AT1G05380.1	2.027213	3.737472
AT1G05380.2	22.273923	22.243551
AT1G05380.3	1.311405	1.323858
AT1G05385.1	26.577953	30.262592
AT1G05385.2	1.416357	1.083729
AT1G05400.1	2.911062	2.174118
AT1G05400.2	0.05726	0.185734
AT1G05410.1	21.394302	22.869534
AT1G05410.2	0	0.558773
AT1G05420.1	1.372988	0.874617
AT1G05420.2	0.154724	0
AT1G05430.1	31.900374	34.261151
AT1G05440.1	1.059141	0.843769
AT1G05450.1	0	0
AT1G05450.2	0.957916	1.091475
AT1G05460.1	5.642185	4.482176
AT1G05460.2	0.09573	0
AT1G05470.1	4.561514	4.555201
AT1G05470.2	0.490571	0.337722
AT1G05490.1	0.293033	0.282003
AT1G05500.1	32.402775	34.566707
AT1G05500.2	0	0
AT1G05510.1	0.375777	0
AT1G05520.1	26.983586	26.163531
AT1G05530.1	0.936309	1.118911
AT1G05540.1	0.268011	0.256186
AT1G05540.2	0	0
AT1G05550.1	0	0
AT1G05550.2	0	0
AT1G05550.3	0.01517	0.038416
AT1G05550.4	0	0
AT1G05560.1	62.347004	45.045492
AT1G05560.2	0.772022	0.598168
AT1G05570.1	10.273727	14.201017
AT1G05570.2	13.844678	16.569169
AT1G05570.3	0.78085	0.48387
AT1G05570.4	15.631428	18.657805
AT1G05575.1	11.395538	13.262609
AT1G05577.1	0.225772	0.163305
AT1G05580.1	0	0
AT1G05580.2	0	0
AT1G05590.1	0.408517	0
AT1G05590.2	0.076411	0.434059
AT1G05590.3	7.810641	6.469932
AT1G05600.1	8.082062	7.048793
AT1G05600.2	0	0
AT1G05600.3	0	1.993379
AT1G05610.1	0.330942	0.02349
AT1G05610.2	0	0.154521
AT1G05615.1	0	0
AT1G05620.1	15.900179	13.078411
AT1G05620.2	0	0
AT1G05630.1	1.145361	1.414523
AT1G05630.2	4.168187	3.327129
AT1G05630.3	0	0
AT1G05640.1	1.612941	1.102459
AT1G05650.1	0.344296	0.33202
AT1G05660.1	1.275508	1.977925
AT1G05670.1	2.045415	2.181236
AT1G05670.2	0.471216	0.886319
AT1G05670.3	0.43815	0.100644
AT1G05675.1	0.989469	0.904464
AT1G05680.1	24.114172	12.164343
AT1G05690.1	1.528571	1.987979
AT1G05700.1	1.626224	2.883416
AT1G05700.2	0.177774	0.247929
AT1G05710.1	0.072689	0
AT1G05710.10	0.388576	0.315677
AT1G05710.11	0.34402	0.348978
AT1G05710.12	0.311484	0.184191
AT1G05710.13	0	0
AT1G05710.14	0	0.331901
AT1G05710.2	0.265558	0.944621
AT1G05710.3	6.90863	5.174046
AT1G05710.4	0	0
AT1G05710.5	0	0
AT1G05710.6	1.031055	1.133426
AT1G05710.7	0	0
AT1G05710.8	0	0
AT1G05710.9	1.28758	0.499009
AT1G05720.1	44.480541	42.944167
AT1G05730.1	0.940236	0.772169
AT1G05730.2	0	0.147054
AT1G05740.1	0	0.068888
AT1G05750.1	1.741306	0.904625
AT1G05750.2	1.763849	2.547443
AT1G05760.1	6.361753	4.341954
AT1G05760.2	0	0
AT1G05770.1	2.140277	1.01632
AT1G05780.1	11.035539	11.309631
AT1G05783.1	1.032823	0.309735
AT1G05785.1	12.798162	11.928582
AT1G05785.2	2.295996	0.798124
AT1G05785.3	0.295824	0.063083
AT1G05785.4	0.633343	0.899462
AT1G05785.5	0.272893	0.271721
AT1G05785.6	0.849374	1.206508
AT1G05785.7	0	0
AT1G05790.1	0	0
AT1G05790.2	2.288302	4.307905
AT1G05790.3	14.925702	13.033812
AT1G05790.4	1.77209	1.613653
AT1G05800.1	0	0
AT1G05805.1	41.910672	41.181421
AT1G05810.1	0	7.403324
AT1G05810.2	59.888803	81.05574
AT1G05820.1	0.57311	0.249574
AT1G05820.2	0	0
AT1G05820.3	0.645302	0.932316
AT1G05820.4	0.936161	1.257249
AT1G05830.1	17.845153	19.783311
AT1G05830.2	0.93535	0.735628
AT1G05830.3	1.559009	0.846714
AT1G05830.4	1.085941	0.987215
AT1G05835.1	15.340406	10.266476
AT1G05840.1	55.715088	59.875428
AT1G05850.1	457.997356	546.890153
AT1G05850.2	0.230702	0.092501
AT1G05860.1	6.146321	7.654238
AT1G05860.2	3.178013	2.170187
AT1G05860.3	0	0
AT1G05870.1	1.105357	1.094163
AT1G05870.10	3.210002	2.865652
AT1G05870.11	2.153477	0.516015
AT1G05870.12	0.958254	1.11883
AT1G05870.2	6.95366	5.026831
AT1G05870.3	0.374037	2.037153
AT1G05870.4	0	0
AT1G05870.5	0	0
AT1G05870.6	0	0
AT1G05870.7	0.432557	0.047172
AT1G05870.8	2.152897	0.464769
AT1G05870.9	0.148824	0.745097
AT1G05880.1	0	0.035479
AT1G05880.2	0	0
AT1G05880.3	0	0
AT1G05890.1	86.721131	93.559657
AT1G05890.2	3.086104	3.190077
AT1G05894.1	0.320054	0.411667
AT1G05900.1	0.775387	0.509655
AT1G05900.2	9.187868	9.099363
AT1G05910.1	8.272018	6.797324
AT1G05920.1	0	0
AT1G05930.1	0	0
AT1G05940.1	17.936745	19.482438
AT1G05940.2	3.468375	3.166232
AT1G05940.3	1.78726	1.868512
AT1G05940.4	1.590219	1.357563
AT1G05950.1	1.851074	1.262102
AT1G05950.2	0	0.033029
AT1G05950.3	0.34657	0.127562
AT1G05950.4	0.095991	0.266642
AT1G05950.5	0.640393	0.662664
AT1G05960.1	28.51058	25.818984
AT1G05960.2	0	0
AT1G05960.3	0.123022	0.930271
AT1G05960.4	16.526744	24.902558
AT1G05970.1	8.895981	9.435001
AT1G05970.2	5.553763	5.640569
AT1G05990.1	1.390998	2.03386
AT1G06000.1	9.662007	5.884381
AT1G06010.1	16.054475	16.364241
AT1G06020.1	0.269015	0.407988
AT1G06030.1	0.150293	0.542671
AT1G06040.1	68.460618	65.648286
AT1G06040.2	0.826359	0.54481
AT1G06045.1	0	0
AT1G06050.1	4.86583	5.796299
AT1G06060.1	30.95613	34.806842
AT1G06060.2	1.641465	1.258818
AT1G06070.1	13.128305	13.203381
AT1G06080.1	6.978456	4.158149
AT1G06080.2	0.269263	0.23639
AT1G06090.1	6.815369	6.61393
AT1G06100.1	2.359622	1.104469
AT1G06110.1	35.579344	36.791237
AT1G06110.2	3.14479	3.805767
AT1G06110.3	0.264039	0
AT1G06120.1	3.656955	4.648399
AT1G06130.1	14.259587	17.574565
AT1G06130.2	11.281266	7.215027
AT1G06135.1	0	0
AT1G06137.1	0	0
AT1G06140.1	1.103708	0.933058
AT1G06143.1	2.433286	1.896672
AT1G06148.1	0	0.047473
AT1G06148.2	0.105416	0.040875
AT1G06150.1	8.735114	8.112449
AT1G06150.2	7.001837	4.581795
AT1G06160.1	2.451486	3.473695
AT1G06170.1	0	0.278081
AT1G06170.2	0.106933	0
AT1G06180.1	9.602699	11.385642
AT1G06190.1	55.841782	52.977529
AT1G06190.2	0	0
AT1G06190.3	0.067263	0.316756
AT1G06190.4	0	0
AT1G06190.5	1.072823	1.548253
AT1G06200.1	101.005237	108.656053
AT1G06200.2	1.032649	0.343777
AT1G06210.1	19.688797	19.004027
AT1G06210.2	0.295259	0.509362
AT1G06220.1	26.302874	23.723659
AT1G06220.2	6.064513	5.482205
AT1G06220.3	0	0
AT1G06225.1	0.147435	0.499927
AT1G06230.1	20.932469	23.416866
AT1G06230.2	7.894461	6.756946
AT1G06230.3	4.462306	4.980166
AT1G06230.4	0	0
AT1G06240.1	6.476054	5.627995
AT1G06250.1	0.149927	0.098387
AT1G06250.2	0	0
AT1G06260.1	0.052358	0
AT1G06270.1	2.255957	1.601729
AT1G06280.1	0	0
AT1G06290.1	44.548193	46.843337
AT1G06310.1	0.346002	0.203166
AT1G06320.1	0.263459	0.265192
AT1G06330.1	0.029292	0
AT1G06340.1	0.150865	0.03165
AT1G06350.1	8.072533	3.356911
AT1G06360.1	33.772102	16.922428
AT1G06360.2	0	0
AT1G06380.1	8.891276	7.790723
AT1G06390.1	63.300542	59.74783
AT1G06390.2	16.59684	18.585148
AT1G06400.1	75.327683	88.468587
AT1G06410.1	71.216479	77.756077
AT1G06410.2	2.583079	3.152728
AT1G06410.3	5.553088	5.750899
AT1G06420.1	1.827648	1.188358
AT1G06420.2	0	0
AT1G06430.1	45.161549	52.282268
AT1G06430.2	0	0.199225
AT1G06430.3	20.478544	19.848895
AT1G06440.1	1.99368	1.736066
AT1G06450.1	3.84323	3.717313
AT1G06460.1	130.382623	129.201399
AT1G06470.1	5.413789	5.494588
AT1G06470.2	1.830767	2.435278
AT1G06470.3	0.600506	0.434403
AT1G06470.4	5.818026	4.821705
AT1G06475.1	6.356009	6.194792
AT1G06490.1	0	0
AT1G06490.2	1.235327	0.875708
AT1G06500.1	21.115315	16.217607
AT1G06500.2	0.790123	0.171892
AT1G06500.3	3.862381	5.180589
AT1G06500.4	0.514576	0.140031
AT1G06510.1	20.804346	23.66038
AT1G06515.1	6.017051	5.715474
AT1G06515.2	38.078906	43.546709
AT1G06520.1	1.936073	2.372747
AT1G06530.1	80.245779	81.639658
AT1G06540.1	0.602756	0.875913
AT1G06550.1	39.826209	42.765984
AT1G06560.1	14.017248	12.047981
AT1G06570.1	143.793846	177.237878
AT1G06570.2	140.747884	157.729246
AT1G06580.1	1.172122	1.699418
AT1G06580.2	0.710954	0.104366
AT1G06580.3	0.354656	0.514009
AT1G06590.1	4.961031	4.474791
AT1G06620.1	14.817468	13.062377
AT1G06620.2	1.13918	1.829993
AT1G06630.1	8.459923	9.186618
AT1G06630.2	5.319498	3.888135
AT1G06630.3	2.165208	1.916119
AT1G06630.4	0	0
AT1G06630.5	0	0
AT1G06630.6	0.603198	1.789858
AT1G06630.7	0.283591	0.589123
AT1G06630.8	0.831632	1.735014
AT1G06630.9	1.008045	0.789584
AT1G06640.1	39.636342	42.810946
AT1G06640.2	3.271366	4.22224
AT1G06640.3	59.356347	62.26895
AT1G06645.1	9.467832	11.131883
AT1G06650.1	7.545269	7.833932
AT1G06650.2	37.91681	49.719342
AT1G06660.1	1.682866	1.273127
AT1G06670.1	17.891503	17.042665
AT1G06670.2	0.150495	0.215621
AT1G06680.1	1917.910592	1622.922402
AT1G06680.2	3.550225	8.413336
AT1G06690.1	33.209782	31.73186
AT1G06700.1	70.997849	70.981367
AT1G06700.2	22.886232	25.750406
AT1G06700.3	0.804489	0.620541
AT1G06710.1	0	0.412552
AT1G06710.10	0	0
AT1G06710.11	0	0
AT1G06710.12	0.212011	0.405499
AT1G06710.13	0.29043	0
AT1G06710.14	0.379199	0
AT1G06710.15	0	0.455136
AT1G06710.16	0	0
AT1G06710.17	0	0
AT1G06710.18	0	0
AT1G06710.19	0	0
AT1G06710.2	0.35986	0
AT1G06710.3	0	0.772673
AT1G06710.4	0	0
AT1G06710.5	0.049757	0
AT1G06710.6	0.779051	0
AT1G06710.7	0.566861	0.444874
AT1G06710.8	0.649174	0.595217
AT1G06710.9	0	0
AT1G06720.1	0	0
AT1G06720.2	19.629345	17.595675
AT1G06720.3	0	0
AT1G06730.1	9.139112	10.191835
AT1G06740.1	2.800558	2.28194
AT1G06750.1	0.072853	0
AT1G06750.2	0	0
AT1G06750.3	0	0.104006
AT1G06760.1	343.036428	305.009882
AT1G06770.1	7.850188	8.156484
AT1G06770.2	0.646418	0.405615
AT1G06770.3	0.283571	0.336439
AT1G06780.1	11.564891	11.547136
AT1G06780.2	0.133743	0.033633
AT1G06790.1	8.564079	7.950014
AT1G06790.2	0.553433	0.595521
AT1G06800.1	19.009344	19.97641
AT1G06800.2	1.078851	0.995889
AT1G06810.1	0	0
AT1G06820.1	9.860461	11.008488
AT1G06820.2	1.124774	0.712965
AT1G06820.3	0.420593	0.640956
AT1G06820.4	5.645051	4.481798
AT1G06830.1	15.934982	4.398241
AT1G06840.1	22.871953	29.731104
AT1G06850.1	10.385746	8.612698
AT1G06850.2	0.943532	1.049128
AT1G06870.1	17.561697	15.600723
AT1G06890.1	39.998802	38.509807
AT1G06890.2	1.0358	0.642184
AT1G06890.3	14.391747	17.696023
AT1G06890.4	9.491979	9.234322
AT1G06900.1	33.86689	33.688058
AT1G06910.1	3.993474	4.006011
AT1G06920.1	0	0
AT1G06923.1	2.427636	3.946861
AT1G06925.1	0	0
AT1G06930.1	0.610223	0.669556
AT1G06950.1	89.319469	87.06643
AT1G06960.1	10.493492	9.561175
AT1G06960.2	7.192765	7.437045
AT1G06960.3	0.971844	0.914707
AT1G06960.4	0.037751	0.248085
AT1G06960.5	0.038532	0.031374
AT1G06960.6	0.191967	0.124033
AT1G06970.1	0.015231	0.03866
AT1G06980.1	6.597564	4.251882
AT1G06990.1	0.161055	0.016968
AT1G07000.1	15.111003	18.039149
AT1G07010.1	11.335103	10.353237
AT1G07010.2	0.084905	0
AT1G07010.3	0	0
AT1G07020.1	33.631089	33.643567
AT1G07025.1	0	0
AT1G07030.1	25.611186	24.4901
AT1G07040.1	100.896738	130.107813
AT1G07050.1	16.612945	15.88467
AT1G07050.2	1.052421	1.370977
AT1G07060.1	0	0
AT1G07060.2	0.070146	0.019688
AT1G07060.3	0	0
AT1G07060.4	0	0.215004
AT1G07070.1	31.26501	26.650884
AT1G07080.1	80.251593	84.534677
AT1G07090.1	21.68562	20.838886
AT1G07110.1	99.282629	104.947451
AT1G07120.1	0.302333	0.254915
AT1G07120.2	0	0
AT1G07130.1	9.169669	9.06167
AT1G07135.1	17.416639	17.233272
AT1G07140.1	159.031179	155.656352
AT1G07150.1	0.235455	0.582732
AT1G07150.2	6.028646	6.254045
AT1G07160.1	0.476387	0.670065
AT1G07170.1	43.081609	37.689915
AT1G07170.2	0.385349	0.964772
AT1G07170.3	0.718379	0.252767
AT1G07170.4	0	0.699373
AT1G07170.5	1.573746	0
AT1G07170.6	6.114122	7.136633
AT1G07175.1	0	0
AT1G07175.2	0	0.454754
AT1G07180.1	11.447144	15.347074
AT1G07190.1	0	0
AT1G07200.1	7.761758	8.286546
AT1G07200.2	15.241724	16.849025
AT1G07210.1	41.378002	38.801365
AT1G07220.1	5.741085	5.741998
AT1G07230.1	39.675232	42.044062
AT1G07240.1	34.538161	36.775824
AT1G07250.1	30.776354	29.398059
AT1G07260.1	7.419665	7.458301
AT1G07270.1	0.4786	0.412953
AT1G07270.2	0.118551	0
AT1G07280.1	18.614675	19.07351
AT1G07280.2	16.984622	16.306485
AT1G07280.3	0.573717	0.332239
AT1G07280.4	0.581383	0.699458
AT1G07290.1	1.561114	1.536999
AT1G07300.1	1.732148	1.714559
AT1G07300.2	4.351974	4.113184
AT1G07300.3	2.299133	2.6812
AT1G07310.1	56.046446	62.884875
AT1G07320.1	325.243407	309.17343
AT1G07320.2	19.745584	16.689302
AT1G07320.3	83.714452	45.811927
AT1G07320.4	0.091763	0
AT1G07330.1	0.134359	0.073033
AT1G07330.2	0	0
AT1G07340.1	0	0.04795
AT1G07350.1	4.592791	6.164352
AT1G07350.2	10.429995	10.654466
AT1G07350.3	2.464813	1.707537
AT1G07350.4	0	0
AT1G07350.5	0	0
AT1G07350.6	3.021478	4.435878
AT1G07360.1	33.527828	30.585738
AT1G07370.1	13.385588	7.240943
AT1G07380.1	3.732778	0
AT1G07380.2	7.734073	9.899276
AT1G07390.1	0.431476	0
AT1G07390.2	0.674312	0.759835
AT1G07390.3	0.027933	0.024673
AT1G07390.4	1.748704	3.732439
AT1G07390.5	0.370127	0
AT1G07400.1	3.447922	1.38805
AT1G07410.1	2.666765	2.343219
AT1G07420.1	18.787152	19.525297
AT1G07420.2	7.006296	7.132267
AT1G07430.1	0.281842	0.062118
AT1G07440.1	36.618849	29.896228
AT1G07440.2	3.377368	4.253812
AT1G07450.1	0.844463	0.881159
AT1G07460.1	0	0
AT1G07460.2	0.027342	0
AT1G07470.1	26.08739	27.935198
AT1G07470.2	0.048602	0.035771
AT1G07473.1	0	0.052904
AT1G07476.1	0	0
AT1G07480.1	9.007732	10.719059
AT1G07480.2	2.075932	2.608994
AT1G07480.3	16.552333	14.592852
AT1G07485.1	0.373551	0
AT1G07490.1	1.293166	0.849019
AT1G07500.1	3.015119	0.880069
AT1G07510.1	7.200336	6.956966
AT1G07520.1	4.763511	5.35308
AT1G07520.2	3.739733	3.357753
AT1G07520.3	0.334993	1.484948
AT1G07520.4	0	0
AT1G07530.1	24.346683	27.428209
AT1G07540.1	0	0
AT1G07550.1	0.171932	0.866118
AT1G07560.1	1.26923	2.168284
AT1G07570.1	3.57886	5.466049
AT1G07570.2	16.345474	16.482778
AT1G07570.3	0.314887	0.653807
AT1G07570.4	0.865666	0.819821
AT1G07570.5	2.942694	5.426036
AT1G07590.1	787.33957	859.266169
AT1G07600.1	370.733015	170.872241
AT1G07610.1	571.442051	636.575472
AT1G07615.1	11.649353	12.674961
AT1G07620.1	0.252201	1.619693
AT1G07620.2	0.279875	0.309538
AT1G07620.3	0	0
AT1G07620.4	1.376174	1.243273
AT1G07630.1	23.609879	31.88655
AT1G07640.1	5.484899	3.162348
AT1G07640.2	3.048754	1.435226
AT1G07640.3	1.199218	0.665235
AT1G07645.1	0.360602	0
AT1G07650.1	0.106304	0.040369
AT1G07650.2	1.261304	2.534987
AT1G07650.3	15.886569	19.567418
AT1G07650.4	16.42301	19.839492
AT1G07660.1	39.233743	40.566543
AT1G07660.2	0	0
AT1G07670.1	25.943684	23.637874
AT1G07670.2	0.151324	0.197043
AT1G07680.1	0.1935	0
AT1G07690.1	0	0
AT1G07690.2	0.069804	0
AT1G07690.3	0.185379	0
AT1G07690.4	0	0
AT1G07690.5	0	0.111196
AT1G07700.1	8.52766	8.032547
AT1G07700.2	7.430183	7.455441
AT1G07700.3	0.241761	0.029911
AT1G07700.4	0	0.225686
AT1G07705.1	1.151244	0.694091
AT1G07705.2	11.373645	10.836808
AT1G07710.1	0	0.272504
AT1G07710.2	0.255213	0
AT1G07720.1	15.582913	17.88478
AT1G07720.2	0.359128	0.238125
AT1G07725.1	0.009063	0.05365
AT1G07730.2	4.803628	5.085406
AT1G07740.1	3.376793	3.579315
AT1G07745.1	1.532764	1.759792
AT1G07745.2	1.410488	1.494591
AT1G07745.3	0	0
AT1G07745.4	3.608325	3.294251
AT1G07745.5	2.819935	2.17888
AT1G07747.1	0	0
AT1G07750.1	46.971775	42.559226
AT1G07770.1	0.158027	0.212398
AT1G07770.2	163.43813	153.116658
AT1G07770.3	269.102102	263.539208
AT1G07780.1	2.141433	1.027151
AT1G07780.10	9.179417	5.976349
AT1G07780.11	0	0
AT1G07780.12	0.943145	0.374712
AT1G07780.13	0	0
AT1G07780.2	1.331966	1.380174
AT1G07780.3	0	0
AT1G07780.4	0.388097	0.477376
AT1G07780.5	0	0
AT1G07780.6	0	0
AT1G07780.7	0.05545	0.802038
AT1G07780.8	0.986282	0.593442
AT1G07780.9	0	0.850272
AT1G07790.1	49.837975	33.042981
AT1G07795.1	1.307711	1.003334
AT1G07810.1	33.34741	35.498685
AT1G07820.1	28.881791	22.748621
AT1G07820.2	67.068741	62.633935
AT1G07830.1	28.732777	26.386374
AT1G07840.1	19.55308	21.211801
AT1G07840.2	0.645975	0.220497
AT1G07840.3	0.643894	0.436961
AT1G07850.1	0.021028	0.017775
AT1G07860.1	0.112156	0
AT1G07870.1	8.59329	8.64008
AT1G07870.2	0	0
AT1G07880.1	0.893129	0.602692
AT1G07880.2	2.249077	1.564705
AT1G07885.1	0.219855	0.366426
AT1G07885.2	0.235611	0
AT1G07890.1	190.072874	206.866934
AT1G07890.2	5.46588	7.266965
AT1G07890.3	207.415429	211.559689
AT1G07890.4	1.852805	2.720002
AT1G07890.5	1.224384	1.300865
AT1G07890.6	2.553185	2.530937
AT1G07890.7	1.671383	2.006721
AT1G07890.8	1.796794	3.323585
AT1G07900.1	0.883756	0.555978
AT1G07901.1	0	0
AT1G07902.1	1.426561	1.920404
AT1G07910.1	1.240189	0.563451
AT1G07910.2	6.570126	8.023667
AT1G07920.1	392.083061	341.548783
AT1G07930.1	295.997319	246.505339
AT1G07930.2	0.15485	0.049878
AT1G07940.1	329.958165	285.206495
AT1G07940.2	4.518972	3.204286
AT1G07940.3	0.194702	0.571807
AT1G07940.4	1.602243	0.874685
AT1G07950.1	26.936576	22.854508
AT1G07950.2	0	0
AT1G07960.1	15.683752	15.999653
AT1G07960.2	1.048688	0
AT1G07960.3	19.280581	16.450551
AT1G07960.4	3.412919	3.849245
AT1G07970.1	10.065929	10.571751
AT1G07980.1	18.13299	19.676653
AT1G07980.2	0.712962	0.579436
AT1G07985.1	8.784984	5.323943
AT1G07990.1	25.354154	26.085219
AT1G07990.2	2.579723	2.550397
AT1G08000.1	3.449665	3.205567
AT1G08000.2	2.354527	1.95157
AT1G08005.1	0	0
AT1G08010.1	16.556244	14.098278
AT1G08010.2	0	0
AT1G08010.3	0.472021	0
AT1G08030.1	14.057992	12.503398
AT1G08030.2	1.194371	1.637756
AT1G08035.1	0.112479	0.20541
AT1G08035.2	0	0
AT1G08035.3	0.36518	0.044525
AT1G08040.1	7.273655	4.377083
AT1G08040.2	6.20763	8.183896
AT1G08040.3	0	0.275637
AT1G08040.4	0.628666	0.205219
AT1G08050.1	4.970567	5.245022
AT1G08060.1	5.049886	4.483735
AT1G08060.2	0	0
AT1G08060.3	0.879744	1.400027
AT1G08065.1	0	0
AT1G08070.1	0.990414	0.738872
AT1G08070.2	0.534383	0.904582
AT1G08080.1	0.031489	0
AT1G08090.1	0.217359	0.358246
AT1G08100.1	0	0
AT1G08110.1	43.756347	47.503642
AT1G08110.2	1.569062	0.591185
AT1G08110.3	52.313783	57.719344
AT1G08110.4	40.240216	38.390063
AT1G08120.1	0	0.022141
AT1G08125.1	25.380677	27.828168
AT1G08125.2	0.0589	0.248692
AT1G08125.3	0	0
AT1G08125.4	0.600993	0.341782
AT1G08130.1	11.230743	9.412436
AT1G08135.1	0	0
AT1G08140.1	0	0
AT1G08150.1	0	0
AT1G08160.1	13.296919	10.494019
AT1G08165.1	0.987063	2.311471
AT1G08170.1	0	0
AT1G08180.1	7.526894	6.777426
AT1G08190.1	43.227757	47.018962
AT1G08200.1	121.302388	114.013549
AT1G08210.1	27.442115	27.787708
AT1G08210.2	0.415682	0.230971
AT1G08210.3	0	0
AT1G08210.4	0	0
AT1G08220.1	7.100802	6.188771
AT1G08220.2	0.577831	0.852448
AT1G08230.2	8.126696	8.579988
AT1G08230.3	0.09155	0.514753
AT1G08230.4	0.613632	0.214054
AT1G08230.5	2.042114	2.561428
AT1G08230.6	9.937525	11.02944
AT1G08250.1	8.94155	7.455532
AT1G08260.1	3.245991	2.549294
AT1G08260.2	0	0.018039
AT1G08270.1	0.682186	0.280767
AT1G08270.2	0.525391	0.774502
AT1G08280.1	8.399003	6.959775
AT1G08290.1	0.690952	0.823497
AT1G08300.1	0	0
AT1G08300.2	3.516454	3.938391
AT1G08300.3	0.842401	0.16801
AT1G08310.1	2.534829	3.591092
AT1G08310.2	0.942231	0.802914
AT1G08310.3	0.139176	0.053726
AT1G08315.1	25.605314	27.941176
AT1G08320.1	19.138819	22.103933
AT1G08320.2	1.815463	3.042089
AT1G08320.3	2.223035	5.086959
AT1G08320.4	0	0.219077
AT1G08320.5	0	0
AT1G08340.1	14.857872	14.841562
AT1G08350.1	0.346516	0.130934
AT1G08350.2	6.390843	8.270858
AT1G08350.3	1.672631	0.749195
AT1G08350.4	0	0.319179
AT1G08360.1	312.293015	270.62838
AT1G08370.1	28.667233	28.327233
AT1G08380.1	1775.796966	1607.132669
AT1G08390.1	5.264409	4.613053
AT1G08390.2	0.548917	0
AT1G08400.1	3.744067	3.93079
AT1G08410.1	12.258151	10.566573
AT1G08420.1	27.261257	27.415683
AT1G08420.2	0	0
AT1G08430.1	14.218295	13.926259
AT1G08440.1	0	0.022059
AT1G08450.1	41.594697	42.304097
AT1G08450.2	0	0
AT1G08450.3	0.084507	0.107771
AT1G08460.1	31.699947	32.098979
AT1G08460.2	1.437672	1.842664
AT1G08465.1	11.259704	8.990971
AT1G08470.1	16.960898	17.377577
AT1G08480.1	127.787987	114.254171
AT1G08490.1	33.852161	36.408536
AT1G08500.1	8.577787	8.003595
